timestamp,endpoint,symbol,resolution,range_from,range_to,date_format,cont_flag,oi_flag,status_code,message
2026-09-08 11:04:23,/history,NSE:NIFTY2690823250CE,5,2026-05-31,2026-09-08,1,1,1,200,ok
2026-09-08 11:04:23,/history,NSE:NIFTY2690823200CE,60,2026-05-31,2026-09-08,1,1,1,200,ok
2026-09-08 11:04:23,/history,NSE:NIFTY2690823250PE,5,2026-05-31,2026-09-08,1,1,1,200,ok
2026-09-08 11:04:23,/history,NSE:NIFTY2690823250CE,60,2026-05-31,2026-09-08,1,1,1,200,ok
2026-09-08 11:04:23,/history,NSE:NIFTY2690823250PE,60,2026-05-31,2026-09-08,1,1,1,200,ok
2026-09-08 11:04:24,/history,NSE:NIFTY2690823250CE,D,2026-05-31,2026-09-08,1,1,1,200,ok
2026-09-08 11:04:24,/history,NSE:NIFTY2690823250CE,5S,2026-08-01,2026-08-31,1,1,1,200,no_data
2026-09-08 11:04:24,/history,NSE:NIFTY2690823200CE,5S,2026-08-01,2026-08-31,1,1,1,200,ok
2026-09-08 11:04:24,/history,NSE:NIFTY2690823300CE,5S,2026-05-31,2026-06-30,1,1,1,200,no_data
2026-09-08 11:04:24,/history,NSE:NIFTY2690823250PE,5S,2026-08-01,2026-08-31,1,1,1,200,ok
2026-09-08 11:04:24,/history,NSE:NIFTY2690823250PE,D,2026-05-31,2026-09-08,1,1,1,200,ok
2026-09-08 11:04:24,/history,NSE:NIFTY2690823300CE,5S,2026-07-01,2026-07-31,1,1,1,200,no_data
2026-09-08 11:04:25,/history,NSE:NIFTY2690823200CE,5S,2026-09-01,2026-09-08,1,1,1,200,ok
2026-09-08 11:04:25,/history,NSE:NIFTY2690823250CE,5S,2026-09-01,2026-09-08,1,1,1,200,ok
2026-09-08 11:04:25,/history,NSE:NIFTY2690823300PE,5S,2026-05-31,2026-06-30,1,1,1,200,no_data
2026-09-08 11:04:25,/history,NSE:NIFTY2690823300CE,5S,2026-08-01,2026-08-31,1,1,1,200,ok
2026-09-08 11:04:25,/history,NSE:NIFTY2690823300PE,5S,2026-07-01,2026-07-31,1,1,1,200,no_data
2026-09-08 11:04:25,/history,NSE:NIFTY2690823250PE,5S,2026-09-01,2026-09-08,1,1,1,200,ok
